index,Error_flag,Violation_flag,Err_anom_count,Viol_anom_count,Err_weight_sum,Viol_weight_sum,y3
1485,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1486,0,1,0,2,0.0,0.15000000000000002,2
1487,1,1,1,1,0.06896551724137931,0.05,1
1488,1,1,1,1,0.06896551724137931,0.05,1
1489,0,1,0,1,0.0,0.05,2
1490,0,1,0,1,0.0,0.05,2
1491,0,1,0,1,0.0,0.05,2
1492,0,1,0,1,0.0,0.05,2
1493,0,1,0,1,0.0,0.05,2
1494,0,1,0,1,0.0,0.05,2
1495,1,1,1,1,0.06896551724137931,0.05,1
1496,1,1,1,1,0.06896551724137931,0.05,1
1497,0,1,0,1,0.0,0.05,2
1498,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1499,1,1,1,1,0.06896551724137931,0.05,1
1500,0,1,0,1,0.0,0.05,2
1501,0,1,0,2,0.0,0.15000000000000002,2
1502,1,1,1,1,0.06896551724137931,0.05,1
1503,0,1,0,2,0.0,0.15000000000000002,2
1504,0,1,0,1,0.0,0.05,2
1505,0,1,0,1,0.0,0.05,2
1506,0,0,0,0,0.0,0.0,0
1507,0,1,0,2,0.0,0.15000000000000002,2
1508,1,1,1,1,0.06896551724137931,0.05,1
1509,0,1,0,2,0.0,0.15000000000000002,2
1510,0,1,0,2,0.0,0.15000000000000002,2
1511,1,1,1,1,0.06896551724137931,0.05,1
1512,1,1,1,1,0.06896551724137931,0.05,1
1513,1,0,1,0,0.06896551724137931,0.0,1
1514,0,1,0,3,0.0,0.25,2
1515,1,0,1,0,0.06896551724137931,0.0,1
1516,0,0,0,0,0.0,0.0,0
1517,0,0,0,0,0.0,0.0,0
1518,0,1,0,1,0.0,0.05,2
1519,0,1,0,2,0.0,0.15000000000000002,2
1520,0,1,0,1,0.0,0.05,2
1521,0,1,0,2,0.0,0.15000000000000002,2
1522,0,1,0,2,0.0,0.15000000000000002,2
1523,0,0,0,0,0.0,0.0,0
1524,0,1,0,2,0.0,0.15000000000000002,2
1525,1,0,1,0,0.06896551724137931,0.0,1
1526,0,1,0,1,0.0,0.05,2
1527,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1528,1,1,1,1,0.06896551724137931,0.05,1
1529,0,1,0,2,0.0,0.15000000000000002,2
1530,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1531,0,1,0,1,0.0,0.05,2
1532,1,1,1,1,0.06896551724137931,0.05,1
1533,0,1,0,2,0.0,0.15000000000000002,2
1534,1,1,2,2,0.13793103448275862,0.15000000000000002,2
1535,1,1,1,3,0.034482758620689655,0.25,2
1536,0,0,0,0,0.0,0.0,0
1537,0,0,0,0,0.0,0.0,0
1538,0,0,0,0,0.0,0.0,0
1539,0,1,0,2,0.0,0.15000000000000002,2
1540,1,1,1,1,0.06896551724137931,0.05,1
1541,0,0,0,0,0.0,0.0,0
1542,0,1,0,1,0.0,0.05,2
1543,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1544,1,0,1,0,0.06896551724137931,0.0,1
1545,0,1,0,2,0.0,0.15000000000000002,2
1546,0,1,0,3,0.0,0.25,2
1547,1,1,1,1,0.06896551724137931,0.05,1
1548,1,1,2,1,0.10344827586206896,0.1,1
1549,1,0,1,0,0.06896551724137931,0.0,1
1550,0,1,0,2,0.0,0.15000000000000002,2
1551,0,1,0,2,0.0,0.15000000000000002,2
1552,0,1,0,3,0.0,0.25,2
1553,0,1,0,2,0.0,0.15000000000000002,2
1554,1,1,1,1,0.06896551724137931,0.05,1
1555,1,1,2,2,0.13793103448275862,0.15000000000000002,2
1556,1,0,1,0,0.06896551724137931,0.0,1
1557,0,1,0,1,0.0,0.05,2
1558,0,1,0,1,0.0,0.05,2
1559,0,0,0,0,0.0,0.0,0
1560,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1561,0,0,0,0,0.0,0.0,0
1562,0,1,0,2,0.0,0.15000000000000002,2
1563,0,1,0,2,0.0,0.15000000000000002,2
1564,0,0,0,0,0.0,0.0,0
1565,1,0,1,0,0.06896551724137931,0.0,1
1566,1,1,3,1,0.1724137931034483,0.05,1
1567,0,1,0,1,0.0,0.05,2
1568,0,1,0,1,0.0,0.05,2
1569,0,1,0,1,0.0,0.05,2
1570,1,1,1,1,0.06896551724137931,0.05,1
1571,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1572,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1573,0,1,0,2,0.0,0.15000000000000002,2
1574,1,0,1,0,0.06896551724137931,0.0,1
1575,0,1,0,2,0.0,0.15000000000000002,2
1576,0,1,0,2,0.0,0.15000000000000002,2
1577,1,1,2,1,0.13793103448275862,0.05,1
1578,1,0,1,0,0.06896551724137931,0.0,1
1579,1,0,1,0,0.06896551724137931,0.0,1
1580,0,1,0,2,0.0,0.15000000000000002,2
1581,0,1,0,1,0.0,0.05,2
1582,1,1,1,1,0.06896551724137931,0.05,1
1583,0,1,0,1,0.0,0.05,2
1584,0,1,0,1,0.0,0.05,2
1585,0,1,0,2,0.0,0.15000000000000002,2
1586,1,0,1,0,0.06896551724137931,0.0,1
1587,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1588,0,1,0,1,0.0,0.05,2
1589,0,1,0,1,0.0,0.05,2
1590,0,1,0,2,0.0,0.15000000000000002,2
1591,0,1,0,1,0.0,0.05,2
1592,1,0,1,0,0.06896551724137931,0.0,1
1593,0,0,0,0,0.0,0.0,0
1594,1,0,1,0,0.06896551724137931,0.0,1
1595,1,1,1,4,0.06896551724137931,0.35,2
1596,1,1,3,1,0.1724137931034483,0.05,1
1597,1,0,1,0,0.06896551724137931,0.0,1
1598,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1599,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1600,1,1,2,1,0.13793103448275862,0.05,1
1601,0,0,0,0,0.0,0.0,0
1602,0,0,0,0,0.0,0.0,0
1603,0,0,0,0,0.0,0.0,0
1604,0,1,0,1,0.0,0.05,2
1605,0,1,0,1,0.0,0.05,2
1606,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1607,1,1,1,1,0.06896551724137931,0.05,1
1608,1,1,1,1,0.06896551724137931,0.05,1
1609,0,1,0,2,0.0,0.15000000000000002,2
1610,1,1,1,1,0.06896551724137931,0.05,1
1611,0,1,0,2,0.0,0.15000000000000002,2
1612,1,1,2,1,0.13793103448275862,0.05,1
1613,0,1,0,2,0.0,0.15000000000000002,2
1614,0,1,0,2,0.0,0.15000000000000002,2
1615,0,1,0,1,0.0,0.05,2
1616,0,0,0,0,0.0,0.0,0
1617,1,1,1,1,0.06896551724137931,0.05,1
1618,1,1,1,1,0.06896551724137931,0.05,1
1619,0,1,0,1,0.0,0.05,2
1620,0,1,0,2,0.0,0.15000000000000002,2
1621,1,1,1,1,0.06896551724137931,0.05,1
1622,1,1,1,1,0.06896551724137931,0.05,1
1623,0,0,0,0,0.0,0.0,0
1624,0,1,0,2,0.0,0.15000000000000002,2
1625,0,1,0,2,0.0,0.15000000000000002,2
1626,1,0,1,0,0.06896551724137931,0.0,1
1627,0,0,0,0,0.0,0.0,0
1628,0,1,0,3,0.0,0.25,2
1629,0,1,0,2,0.0,0.15000000000000002,2
1630,0,1,0,1,0.0,0.05,2
1631,0,1,0,2,0.0,0.15000000000000002,2
1632,1,1,2,2,0.13793103448275862,0.15000000000000002,2
1633,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1634,1,0,2,0,0.13793103448275862,0.0,1
1635,1,1,1,1,0.06896551724137931,0.05,1
1636,1,0,1,0,0.06896551724137931,0.0,1
1637,1,0,1,0,0.06896551724137931,0.0,1
1638,0,1,0,1,0.0,0.05,2
1639,0,1,0,2,0.0,0.15000000000000002,2
1640,0,1,0,2,0.0,0.15000000000000002,2
1641,0,1,0,1,0.0,0.05,2
1642,0,1,0,1,0.0,0.05,2
1643,0,1,0,1,0.0,0.05,2
1644,0,1,0,1,0.0,0.05,2
1645,0,1,0,1,0.0,0.05,2
1646,0,1,0,2,0.0,0.15000000000000002,2
1647,0,1,0,1,0.0,0.05,2
1648,0,1,0,1,0.0,0.05,2
1649,1,0,1,0,0.06896551724137931,0.0,1
1650,0,1,0,1,0.0,0.05,2
1651,1,1,1,1,0.06896551724137931,0.05,1
1652,0,0,0,0,0.0,0.0,0
1653,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1654,1,0,1,0,0.06896551724137931,0.0,1
1655,1,1,2,2,0.13793103448275862,0.15000000000000002,2
1656,0,1,0,2,0.0,0.15000000000000002,2
1657,0,1,0,1,0.0,0.05,2
1658,0,1,0,1,0.0,0.05,2
1659,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1660,0,1,0,2,0.0,0.15000000000000002,2
1661,0,1,0,1,0.0,0.05,2
1662,1,1,1,1,0.06896551724137931,0.05,1
1663,1,0,2,0,0.10344827586206896,0.0,1
1664,0,1,0,1,0.0,0.05,2
1665,1,1,1,1,0.06896551724137931,0.05,1
1666,0,1,0,1,0.0,0.05,2
1667,1,0,1,0,0.06896551724137931,0.0,1
1668,0,1,0,2,0.0,0.15000000000000002,2
1669,1,1,1,1,0.06896551724137931,0.05,1
1670,0,1,0,1,0.0,0.05,2
1671,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1672,0,1,0,2,0.0,0.15000000000000002,2
1673,0,1,0,2,0.0,0.15000000000000002,2
1674,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1675,0,1,0,1,0.0,0.05,2
1676,0,1,0,1,0.0,0.05,2
1677,1,1,1,1,0.06896551724137931,0.05,1
1678,1,1,1,1,0.06896551724137931,0.05,1
1679,0,1,0,1,0.0,0.05,2
1680,0,0,0,0,0.0,0.0,0
1681,1,1,1,1,0.06896551724137931,0.05,1
1682,1,1,2,1,0.13793103448275862,0.05,1
1683,0,1,0,1,0.0,0.05,2
1684,1,0,1,0,0.06896551724137931,0.0,1
1685,0,1,0,1,0.0,0.05,2
1686,1,0,1,0,0.06896551724137931,0.0,1
1687,0,1,0,1,0.0,0.05,2
1688,1,0,2,0,0.13793103448275862,0.0,1
1689,0,0,0,0,0.0,0.0,0
1690,0,1,0,2,0.0,0.15000000000000002,2
1691,0,1,0,1,0.0,0.05,2
1692,1,0,1,0,0.06896551724137931,0.0,1
1693,0,1,0,1,0.0,0.05,2
1694,1,1,1,1,0.06896551724137931,0.05,1
1695,0,1,0,1,0.0,0.05,2
1696,0,0,0,0,0.0,0.0,0
1697,1,1,1,3,0.06896551724137931,0.25,2
1698,1,1,1,1,0.06896551724137931,0.05,1
1699,1,1,1,1,0.06896551724137931,0.05,1
1700,0,0,0,0,0.0,0.0,0
1701,0,1,0,1,0.0,0.05,2
1702,1,1,1,1,0.06896551724137931,0.05,1
1703,1,1,3,1,0.20689655172413793,0.05,1
1704,1,0,1,0,0.06896551724137931,0.0,1
1705,1,1,1,1,0.06896551724137931,0.05,1
1706,1,0,1,0,0.06896551724137931,0.0,1
1707,1,1,1,1,0.06896551724137931,0.05,1
1708,0,1,0,1,0.0,0.05,2
1709,0,0,0,0,0.0,0.0,0
1710,0,1,0,2,0.0,0.15000000000000002,2
1711,1,1,2,1,0.10344827586206896,0.1,1
1712,0,1,0,1,0.0,0.05,2
1713,0,0,0,0,0.0,0.0,0
1714,0,1,0,2,0.0,0.15000000000000002,2
1715,0,0,0,0,0.0,0.0,0
1716,1,1,1,1,0.06896551724137931,0.05,1
1717,1,1,1,1,0.06896551724137931,0.05,1
1718,1,0,1,0,0.06896551724137931,0.0,1
1719,1,1,1,1,0.06896551724137931,0.05,1
1720,1,1,2,1,0.13793103448275862,0.05,1
1721,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1722,1,0,1,0,0.06896551724137931,0.0,1
1723,1,1,3,1,0.1724137931034483,0.05,1
1724,1,0,2,0,0.13793103448275862,0.0,1
1725,0,1,0,1,0.0,0.05,2
1726,1,0,2,0,0.13793103448275862,0.0,1
1727,0,1,0,1,0.0,0.05,2
1728,0,1,0,1,0.0,0.05,2
1729,0,0,0,0,0.0,0.0,0
1730,1,0,1,0,0.06896551724137931,0.0,1
1731,1,1,1,1,0.06896551724137931,0.05,1
1732,0,1,0,1,0.0,0.05,2
1733,0,1,0,1,0.0,0.05,2
1734,0,1,0,1,0.0,0.05,2
1735,0,0,0,0,0.0,0.0,0
1736,1,1,1,1,0.06896551724137931,0.05,1
1737,1,1,2,1,0.13793103448275862,0.05,1
1738,0,1,0,1,0.0,0.1,2
1739,1,0,1,0,0.06896551724137931,0.0,1
1740,0,0,0,0,0.0,0.0,0
1741,0,1,0,1,0.0,0.05,2
1742,0,1,0,1,0.0,0.05,2
1743,1,1,1,1,0.06896551724137931,0.05,1
1744,1,1,1,1,0.06896551724137931,0.05,1
1745,0,0,0,0,0.0,0.0,0
1746,1,1,1,1,0.06896551724137931,0.05,1
1747,0,1,0,3,0.0,0.25,2
1748,1,1,1,1,0.06896551724137931,0.05,1
1749,0,1,0,2,0.0,0.15000000000000002,2
1750,0,1,0,1,0.0,0.05,2
1751,0,1,0,2,0.0,0.15000000000000002,2
1752,0,1,0,1,0.0,0.05,2
1753,0,1,0,1,0.0,0.05,2
1754,0,1,0,1,0.0,0.05,2
1755,0,1,0,1,0.0,0.05,2
1756,0,1,0,1,0.0,0.05,2
1757,0,1,0,1,0.0,0.05,2
1758,1,0,1,0,0.06896551724137931,0.0,1
1759,0,1,0,1,0.0,0.05,2
1760,1,1,1,1,0.06896551724137931,0.05,1
1761,0,1,0,1,0.0,0.05,2
1762,0,1,0,1,0.0,0.05,2
1763,0,0,0,0,0.0,0.0,0
1764,0,1,0,3,0.0,0.25,2
1765,0,1,0,2,0.0,0.15000000000000002,2
1766,1,1,3,3,0.1724137931034483,0.25,2
1767,0,1,0,1,0.0,0.05,2
1768,0,1,0,1,0.0,0.1,2
1769,0,1,0,2,0.0,0.15000000000000002,2
1770,1,1,1,1,0.06896551724137931,0.05,1
1771,1,0,2,0,0.13793103448275862,0.0,1
1772,1,1,1,1,0.06896551724137931,0.05,1
1773,1,1,1,1,0.06896551724137931,0.05,1
1774,1,0,1,0,0.06896551724137931,0.0,1
1775,1,1,1,1,0.06896551724137931,0.05,1
1776,0,1,0,1,0.0,0.1,2
1777,1,1,1,1,0.06896551724137931,0.05,1
1778,0,1,0,2,0.0,0.15000000000000002,2
1779,0,0,0,0,0.0,0.0,0
1780,0,1,0,2,0.0,0.15000000000000002,2
1781,0,1,0,1,0.0,0.05,2
1782,0,1,0,2,0.0,0.15000000000000002,2
1783,0,1,0,1,0.0,0.05,2
1784,0,1,0,2,0.0,0.15000000000000002,2
1785,0,1,0,2,0.0,0.15000000000000002,2
1786,1,1,1,1,0.06896551724137931,0.05,1
1787,0,1,0,1,0.0,0.05,2
1788,1,1,2,1,0.10344827586206896,0.05,1
1789,0,1,0,1,0.0,0.05,2
1790,1,1,1,1,0.06896551724137931,0.05,1
1791,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1792,1,1,1,1,0.06896551724137931,0.05,1
1793,0,0,0,0,0.0,0.0,0
1794,0,1,0,2,0.0,0.15000000000000002,2
1795,1,1,1,1,0.06896551724137931,0.05,1
1796,1,0,1,0,0.06896551724137931,0.0,1
1797,0,1,0,2,0.0,0.15000000000000002,2
1798,1,1,2,1,0.06896551724137931,0.05,1
1799,0,1,0,1,0.0,0.05,2
1800,1,0,2,0,0.13793103448275862,0.0,1
1801,0,1,0,2,0.0,0.15000000000000002,2
1802,0,1,0,2,0.0,0.15000000000000002,2
1803,1,0,2,0,0.13793103448275862,0.0,1
1804,0,1,0,2,0.0,0.15000000000000002,2
1805,1,1,1,1,0.06896551724137931,0.05,1
1806,0,1,0,2,0.0,0.15000000000000002,2
1807,0,1,0,1,0.0,0.05,2
1808,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1809,1,1,1,1,0.06896551724137931,0.05,1
1810,1,1,1,1,0.06896551724137931,0.05,1
1811,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1812,0,1,0,1,0.0,0.1,2
1813,0,1,0,2,0.0,0.15000000000000002,2
1814,1,0,1,0,0.06896551724137931,0.0,1
1815,0,1,0,4,0.0,0.35,2
1816,0,0,0,0,0.0,0.0,0
1817,0,1,0,1,0.0,0.05,2
1818,1,1,1,3,0.06896551724137931,0.25,2
1819,1,1,1,1,0.06896551724137931,0.05,1
1820,0,1,0,1,0.0,0.05,2
1821,0,1,0,2,0.0,0.15000000000000002,2
1822,1,1,2,1,0.13793103448275862,0.05,1
1823,0,1,0,2,0.0,0.15000000000000002,2
1824,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1825,0,1,0,2,0.0,0.15000000000000002,2
1826,0,1,0,2,0.0,0.15000000000000002,2
1827,1,0,1,0,0.06896551724137931,0.0,1
1828,0,1,0,3,0.0,0.25,2
1829,1,1,2,1,0.10344827586206896,0.05,1
1830,1,0,1,0,0.06896551724137931,0.0,1
1831,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1832,0,1,0,1,0.0,0.05,2
1833,1,0,2,0,0.13793103448275862,0.0,1
1834,0,1,0,2,0.0,0.15000000000000002,2
1835,0,1,0,1,0.0,0.05,2
1836,1,1,1,1,0.06896551724137931,0.05,1
1837,1,0,1,0,0.06896551724137931,0.0,1
1838,0,1,0,2,0.0,0.15000000000000002,2
1839,0,1,0,3,0.0,0.25,2
1840,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1841,0,0,0,0,0.0,0.0,0
1842,1,0,1,0,0.06896551724137931,0.0,1
1843,0,1,0,1,0.0,0.1,2
1844,1,1,1,3,0.06896551724137931,0.25,2
1845,1,0,1,0,0.06896551724137931,0.0,1
1846,1,1,1,1,0.06896551724137931,0.05,1
1847,1,1,1,1,0.06896551724137931,0.05,1
1848,1,1,1,1,0.06896551724137931,0.05,1
1849,0,0,0,0,0.0,0.0,0
1850,1,0,1,0,0.06896551724137931,0.0,1
1851,0,1,0,1,0.0,0.1,2
1852,0,0,0,0,0.0,0.0,0
1853,1,1,1,1,0.06896551724137931,0.05,1
1854,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1855,1,0,2,0,0.13793103448275862,0.0,1
1856,0,1,0,2,0.0,0.15000000000000002,2
1857,0,1,0,2,0.0,0.15000000000000002,2
1858,1,0,1,0,0.06896551724137931,0.0,1
1859,1,1,1,1,0.06896551724137931,0.1,2
1860,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1861,1,1,1,1,0.06896551724137931,0.05,1
1862,0,1,0,1,0.0,0.05,2
1863,1,0,1,0,0.06896551724137931,0.0,1
1864,1,1,1,1,0.06896551724137931,0.05,1
1865,0,1,0,2,0.0,0.15000000000000002,2
1866,0,1,0,1,0.0,0.1,2
1867,0,1,0,1,0.0,0.1,2
1868,0,1,0,2,0.0,0.15000000000000002,2
1869,0,1,0,2,0.0,0.15000000000000002,2
1870,0,0,0,0,0.0,0.0,0
1871,1,0,1,0,0.06896551724137931,0.0,1
1872,1,1,3,1,0.20689655172413793,0.05,1
1873,0,1,0,2,0.0,0.15000000000000002,2
1874,0,1,0,1,0.0,0.1,2
1875,1,1,1,1,0.034482758620689655,0.1,2
1876,0,1,0,2,0.0,0.15000000000000002,2
1877,0,1,0,2,0.0,0.15000000000000002,2
1878,1,0,1,0,0.06896551724137931,0.0,1
1879,0,1,0,2,0.0,0.15000000000000002,2
1880,0,1,0,2,0.0,0.2,2
1881,0,1,0,2,0.0,0.15000000000000002,2
1882,0,1,0,3,0.0,0.25,2
1883,1,0,1,0,0.06896551724137931,0.0,1
1884,1,0,1,0,0.06896551724137931,0.0,1
1885,1,0,1,0,0.06896551724137931,0.0,1
1886,0,0,0,0,0.0,0.0,0
1887,0,1,0,1,0.0,0.1,2
1888,0,1,0,2,0.0,0.15000000000000002,2
1889,0,1,0,3,0.0,0.25,2
1890,0,1,0,1,0.0,0.05,2
1891,0,1,0,1,0.0,0.05,2
1892,0,1,0,1,0.0,0.05,2
1893,0,1,0,1,0.0,0.1,2
1894,1,0,1,0,0.06896551724137931,0.0,1
1895,0,1,0,1,0.0,0.1,2
1896,1,1,1,1,0.06896551724137931,0.05,1
1897,0,0,0,0,0.0,0.0,0
1898,1,1,1,3,0.06896551724137931,0.25,2
1899,1,1,1,1,0.06896551724137931,0.05,1
1900,0,1,0,1,0.0,0.1,2
1901,1,1,1,1,0.06896551724137931,0.05,1
1902,0,1,0,1,0.0,0.05,2
1903,1,1,1,1,0.06896551724137931,0.05,1
1904,0,1,0,1,0.0,0.05,2
1905,0,1,0,2,0.0,0.15000000000000002,2
1906,1,1,3,1,0.20689655172413793,0.05,1
1907,1,1,3,2,0.1724137931034483,0.15000000000000002,1
1908,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1909,1,1,1,1,0.06896551724137931,0.05,1
1910,1,1,1,1,0.06896551724137931,0.1,2
1911,1,1,1,1,0.06896551724137931,0.05,1
1912,0,0,0,0,0.0,0.0,0
1913,0,1,0,1,0.0,0.05,2
1914,1,1,1,1,0.06896551724137931,0.05,1
1915,1,1,2,1,0.10344827586206896,0.05,1
1916,0,1,0,1,0.0,0.1,2
1917,0,0,0,0,0.0,0.0,0
1918,1,0,1,0,0.06896551724137931,0.0,1
1919,1,0,1,0,0.06896551724137931,0.0,1
1920,0,0,0,0,0.0,0.0,0
1921,1,1,1,1,0.034482758620689655,0.1,2
1922,1,1,4,1,0.2413793103448276,0.05,1
1923,0,1,0,1,0.0,0.05,2
1924,1,1,1,1,0.06896551724137931,0.05,1
1925,0,1,0,1,0.0,0.05,2
1926,1,1,1,1,0.06896551724137931,0.05,1
1927,0,1,0,1,0.0,0.05,2
1928,1,0,2,0,0.13793103448275862,0.0,1
1929,0,1,0,1,0.0,0.05,2
1930,1,1,1,1,0.06896551724137931,0.1,2
1931,0,1,0,1,0.0,0.1,2
1932,1,1,3,2,0.1724137931034483,0.15000000000000002,1
1933,1,1,1,1,0.06896551724137931,0.05,1
1934,1,1,2,2,0.13793103448275862,0.15000000000000002,2
1935,1,1,1,1,0.06896551724137931,0.05,1
1936,1,1,1,1,0.06896551724137931,0.05,1
1937,0,1,0,2,0.0,0.15000000000000002,2
1938,1,1,1,1,0.06896551724137931,0.05,1
1939,1,0,1,0,0.06896551724137931,0.0,1
1940,1,1,1,1,0.06896551724137931,0.05,1
1941,0,1,0,3,0.0,0.25,2
1942,1,0,1,0,0.06896551724137931,0.0,1
1943,0,1,0,2,0.0,0.15000000000000002,2
1944,0,1,0,1,0.0,0.1,2
1945,1,0,1,0,0.06896551724137931,0.0,1
1946,0,0,0,0,0.0,0.0,0
1947,1,0,1,0,0.06896551724137931,0.0,1
1948,1,1,1,1,0.06896551724137931,0.05,1
1949,1,1,1,1,0.06896551724137931,0.05,1
1950,1,1,1,1,0.06896551724137931,0.05,1
1951,1,0,1,0,0.06896551724137931,0.0,1
1952,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1953,1,1,2,1,0.13793103448275862,0.05,1
1954,0,0,0,0,0.0,0.0,0
1955,0,1,0,1,0.0,0.05,2
1956,1,0,1,0,0.06896551724137931,0.0,1
1957,0,1,0,2,0.0,0.15000000000000002,2
1958,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1959,0,1,0,1,0.0,0.05,2
1960,1,0,2,0,0.13793103448275862,0.0,1
1961,1,0,2,0,0.13793103448275862,0.0,1
1962,1,0,1,0,0.06896551724137931,0.0,1
1963,1,1,1,1,0.06896551724137931,0.05,1
1964,1,0,1,0,0.06896551724137931,0.0,1
1965,0,1,0,1,0.0,0.05,2
1966,0,1,0,1,0.0,0.05,2
1967,1,0,2,0,0.13793103448275862,0.0,1
1968,1,0,1,0,0.06896551724137931,0.0,1
1969,1,1,2,1,0.13793103448275862,0.05,1
1970,1,1,1,1,0.06896551724137931,0.05,1
1971,0,1,0,1,0.0,0.05,2
1972,0,0,0,0,0.0,0.0,0
1973,0,0,0,0,0.0,0.0,0
1974,1,0,1,0,0.034482758620689655,0.0,1
1975,0,1,0,2,0.0,0.15000000000000002,2
1976,1,0,1,0,0.06896551724137931,0.0,1
1977,1,0,1,0,0.06896551724137931,0.0,1
1978,1,1,1,1,0.06896551724137931,0.05,1
1979,1,1,1,1,0.06896551724137931,0.05,1
1980,1,1,1,1,0.06896551724137931,0.05,1
1981,1,1,1,1,0.034482758620689655,0.05,2
1982,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1983,1,0,1,0,0.06896551724137931,0.0,1
1984,1,1,1,1,0.06896551724137931,0.1,2
1985,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1986,1,1,2,1,0.13793103448275862,0.05,1
1987,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1988,0,0,0,0,0.0,0.0,0
1989,1,1,1,1,0.06896551724137931,0.05,1
1990,0,0,0,0,0.0,0.0,0
1991,1,1,2,1,0.13793103448275862,0.05,1
1992,0,1,0,1,0.0,0.1,2
1993,0,1,0,2,0.0,0.15000000000000002,2
1994,1,1,2,1,0.13793103448275862,0.05,1
1995,0,1,0,1,0.0,0.1,2
1996,1,1,1,1,0.06896551724137931,0.05,1
1997,0,0,0,0,0.0,0.0,0
1998,1,0,1,0,0.06896551724137931,0.0,1
1999,1,1,2,1,0.10344827586206896,0.05,1
2000,0,1,0,2,0.0,0.15000000000000002,2
2001,0,1,0,2,0.0,0.15000000000000002,2
2002,1,1,1,1,0.06896551724137931,0.05,1
2003,0,1,0,1,0.0,0.05,2
2004,1,0,2,0,0.13793103448275862,0.0,1
2005,1,0,2,0,0.13793103448275862,0.0,1
2006,0,1,0,1,0.0,0.1,2
2007,1,1,1,1,0.06896551724137931,0.05,1
2008,1,0,2,0,0.13793103448275862,0.0,1
2009,1,0,1,0,0.06896551724137931,0.0,1
2010,0,1,0,3,0.0,0.25,2
